t,V,current_A,omega_rad_s,energy_J
3.3692115143929913,0.0,-0.00023250309767725564,0.0034419503033004313,7.274953205932952e-08
3.3742177722152693,0.0,-0.00024676776558273697,0.003215326251459133,6.691519704928537e-08
3.379224030037547,0.0,-0.00025978070485879816,0.0029964399302106473,6.176476493103744e-08
3.384230287859825,0.0,-0.0002715927347631317,0.002785212895814279,5.722770776908002e-08
3.3892365456821025,0.0,-0.00028225375641821604,0.002581558237754819,5.3239010427647256e-08
3.3942428035043806,0.0,-0.000291812721380579,0.002385381220306616,4.9738883920842265e-08
3.3992490613266586,0.0,-0.00030031760365904124,0.002196579900018176,4.667248205269655e-08
3.404255319148936,0.0,-0.0003078153750285337,0.0020150457194693643,4.398962253374825e-08
3.4092615769712142,0.0,-0.00031435198348937836,0.001840664077673795,4.164451361512022e-08
3.414267834793492,0.0,-0.00031997233472532647,0.0016733148775169996,3.9595487143992753e-08
3.41927409261577,0.0,-0.00032472027641711356,0.0015128730506367447,3.7804738815816305e-08
3.4242803504380475,0.0,-0.00032863858527174786,0.0013592090601674532,3.623807627856043e-08
3.4292866082603255,0.0,-0.00033176895663130783,0.0012121893817828278,3.486467563259183e-08
3.4342928660826035,0.0,-0.00033415199652854553,0.0010716769634833128,3.365684676630735e-08
3.439299123904881,0.0,-0.00033582721606018566,0.0009375316645844115,3.258980787217574e-08
3.444305381727159,0.0,-0.0003368330279523771,0.0008096106743711799,3.16414694001705e-08
3.4493116395494368,0.0,-0.00033720674519634555,0.000687768910891675,3.079222762542388e-08
3.454317897371715,0.0,-0.000336984581635883,0.0005718594003679957,3.0024767934023986e-08
3.4593241551939924,0.0,-0.00033620165439188237,0.00046173363770927545,2.9323877864920882e-08
3.4643304130162704,0.0,-0.00033489198801269426,0.00035724192861424263,2.8676269886573757e-08
3.4693366708385485,0.0,-0.0003330885202426269,0.0002582337137545298,2.8070413833953e-08
3.474342928660826,0.0,-0.0003308231093044334,0.00016455787553122891,2.749637888446003e-08
3.479349186483104,0.0,-0.00032812654259512316,7.606302789849693e-05,2.6945684909922732e-08
3.4843554443053817,0.0,-0.000325028546697903,-7.40221025197817e-06,2.6411163005720797e-08
3.4893617021276597,0.0,-0.000321557798616467,-8.598895765290646e-05,2.5886824966958253e-08
3.4943679599499373,0.0,-0.00031774193814125697,-0.00015984782867812397,2.536774145510615e-08
3.4993742177722154,0.0,-0.0003136075812606379,-0.00022912870632533597,2.4849928576348515e-08
3.5043804755944934,0.0,-0.0003091803345332491,-0.0002939805296786659,2.4330242574673696e-08
3.509386733416771,0.0,-0.00030448481034101884,-0.0003545510953688706,2.3806282328237882e-08
3.514392991239049,0.0,-0.00029954464294553655,-0.0004109868725531227,2.327629932639723e-08
3.5193992490613266,0.0,-0.00029438250527361547,-0.0004634328309411424,2.273911479676317e-08
3.5244055068836047,0.0,-0.00028902012636094874,-0.0005120322814000096,2.219404364640319e-08
3.5294117647058822,0.0,-0.0002834783093858074,-0.0005569267286755571,2.164082487862517e-08
3.5344180225281603,0.0,-0.00027777695022766606,-0.0005982557357748565,2.107955814638339e-08
3.5394242803504383,0.0,-0.0002719350564885718,-0.0006361567995607304,2.051064610499744e-08
3.544430538172716,0.0,-0.0002659707669178833,-0.0006707652371165483,1.9934742230341845e-08
3.549436795994994,0.0,-0.0002599013711837986,-0.0007022140824468379,1.9352703773737935e-08
3.5544430538172715,0.0,-0.00025374332993779883,-0.0007306339930869906,1.876554953125186e-08
3.5594493116395496,0.0,-0.0002475122951207584,-0.0007561531662034459,1.8174422112783837e-08
