t_hours,power_MW,V_upper_m3,V_lower_m3,net_head_m,energy_MWh
11.98596842960155,-100.0,924891.8974913333,11275108.102508675,316.2428163293249,814.0518551419818
12.002635096268216,-100.0,922742.463563216,11277257.536436792,316.19939776397695,812.1996825166384
12.019301762934884,-100.0,920592.7345497014,11279407.265450306,316.15597323790394,810.347509979382
12.03596842960155,-100.0,918442.7103291814,11281557.289670827,316.1125427486495,808.495337530213
12.052635096268217,-100.0,916292.3907799644,11283707.609220045,316.0691062937553,806.6431651691312
12.069301762934883,-100.0,914141.7757802751,11285858.224219734,316.02566387076155,804.7909928961366
12.08596842960155,-100.0,911990.8652082547,11288009.134791754,315.98221547720675,802.9388207112294
12.102635096268216,-100.0,909839.6589419603,11290160.34105805,315.9387611106276,801.0866486144093
12.119301762934883,-100.0,907688.1568593655,11292311.843140645,315.8953007685592,799.2344766056764
12.135968429601549,-100.0,905536.3588383597,11294463.64116165,315.8518344485348,797.3823046850307
12.152635096268217,-100.0,903384.2647567483,11296615.735243263,315.80836214808636,795.5301328524723
12.169301762934884,-100.0,901231.8744922527,11298768.125507759,315.7648838647435,793.6779611080011
12.18596842960155,-100.0,899079.18792251,11300920.812077502,315.7213995960347,791.8257894516172
12.202635096268217,-100.0,896926.2049250731,11303073.795074938,315.6779093394865,789.9736178833203
12.219301762934883,-100.0,894772.9253774105,11305227.074622601,315.6344130926237,788.1214464031108
12.23596842960155,-100.0,892619.3491569064,11307380.650843106,315.5909108529695,786.2692750109885
12.252635096268216,-100.0,890465.4761408601,11309534.523859153,315.5474026180454,784.4171037069531
12.269301762934884,-100.0,888311.3062064869,11311688.693793526,315.503888385371,782.5649324910053
12.28596842960155,-100.0,886156.8392309169,11313843.160769096,315.4603681524645,780.7127613631444
12.302635096268217,-100.0,884002.0750911958,11315997.924908817,315.41684191684215,778.860590323371
12.319301762934883,-100.0,881847.0136642841,11318152.986335728,315.37330967601855,777.0084193716843
12.33596842960155,-100.0,879691.6548270577,11320308.345172955,315.32977142750656,775.1562485080851
12.352635096268216,-100.0,877535.9984563073,11322464.001543704,315.2862271688174,773.304077732573
12.369301762934883,-100.0,875380.0444287386,11324619.955571273,315.2426768974605,771.451907045148
12.385968429601549,-100.0,873223.7926209723,11326776.20737904,315.1991206109437,769.5997364458104
12.402635096268217,-100.0,871067.2429095433,11328932.757090468,315.1555583067728,767.7475659345595
12.419301762934884,-100.0,868910.3951709018,11331089.60482911,315.11198998245226,765.8953955113964
12.43596842960155,-100.0,866753.2492814121,11333246.7507186,315.06841563548454,764.0432251763198
12.452635096268217,-100.0,864595.8051173533,11335404.194882657,315.0248352633705,762.1910549293307
12.469301762934883,-100.0,862438.0625549189,11337561.937445091,314.9812488636093,760.3388847704286
12.48596842960155,-100.0,860280.0214702166,11339719.978529794,314.9376564336984,758.4867146996137
12.502635096268216,-100.0,858121.6817392684,11341878.318260742,314.89405797113324,756.634544716886
12.519301762934884,-100.0,855963.0432380104,11344036.956762,314.8504534734078,754.7823748222453
12.53596842960155,-100.0,853804.1058422929,11346195.894157719,314.8068429380143,752.9302050156919
12.552635096268217,-100.0,851644.8694278802,11348355.13057213,314.76322636244316,751.0780352972255
12.569301762934883,-100.0,849485.3338704504,11350514.666129561,314.7196037441831,749.2258656668461
12.58596842960155,-100.0,847325.4990455955,11352674.500954416,314.675975080721,747.3736961245542
12.602635096268216,-100.0,845165.3648288214,11354834.63517119,314.6323403695422,745.5215266703491
12.619301762934883,-100.0,843004.9310955473,11356995.068904463,314.58869960813007,743.6693573042311
12.635968429601549,-100.0,840844.1977211063,11359155.802278904,314.5450527939663,741.8171880262003
12.652635096268217,-100.0,838683.164580745,11361316.835419266,314.5013999245311,739.9650188362565
12.669301762934884,-100.0,836521.8315496233,11363478.168450387,314.4577409973024,738.1128497343998
12.68596842960155,-100.0,834360.1985028144,11365639.801497197,314.41407600975685,736.2606807206303
12.702635096268217,-100.0,832198.2653153047,11367801.734684706,314.3704049593691,734.4085117949477
12.719301762934883,-100.0,830036.0318619941,11369963.968138017,314.3267278436123,732.5563429573522
12.73596842960155,-100.0,827873.4980176952,11372126.501982316,314.28304465995745,730.704174207844
12.752635096268216,-100.0,825710.6636571336,11374289.336342879,314.2393554058741,728.8520055464227
12.769301762934884,-100.0,823547.5286549481,11376452.471345063,314.1956600788299,726.9998369730882
12.78596842960155,-100.0,821384.0928856902,11378615.907114321,314.151958676291,725.1476684878411
